,KE0 0 battery charger,KE0 1 battery charger,KE0 2 battery charger,KE0 3 battery charger,KE0 4 battery charger,KE0 5 battery charger,KE0 6 battery charger,KE0 7 battery charger,KE0 8 battery charger,KE1 0 battery charger,KE0 0 battery discharger,KE0 1 battery discharger,KE0 2 battery discharger,KE0 3 battery discharger,KE0 4 battery discharger,KE0 5 battery discharger,KE0 6 battery discharger,KE0 7 battery discharger,KE0 8 battery discharger,KE1 0 battery discharger
722,-1.1047123787327997e-09,-1.1063039935819714e-09,-1.107524947198473e-09,-1.0974004964036008e-09,-1.1071255427611742e-09,-1.1057929192688962e-09,-1.110128156987191e-09,-1.1062730843579804e-09,-1.1076342366506052e-09,-12.635766745601861,-1.204926470567546e-09,-1.202587543619022e-09,-1.201357557994776e-09,-1.2140953275906579e-09,-1.202095231030012e-09,-1.2037339037458162e-09,-1.198083182875298e-09,-1.2030182324072761e-09,-1.2009943767506405e-09,-7.064119962604079e-10
723,-2.760315339856736e-09,-2.760085262568249e-09,-2.7602144085949633e-09,-2.7605484547897425e-09,-2.760355913932106e-09,-2.7603896951511935e-09,-2.7601459332098956e-09,-2.7602989172259892e-09,-2.760108539282007e-09,-39.502634781483856,-1.246746833383609e-10,-1.246393341122181e-10,-1.2461988766116895e-10,-1.2481574348673527e-10,-1.2463085061737116e-10,-1.2465550498605215e-10,-1.245696633588845e-10,-1.2464544879149755e-10,-1.246139751763998e-10,-7.064120031037237e-10
724,-1.1047127334955416e-09,-1.1063048574240195e-09,-1.107520206070181e-09,-1.0973965825018138e-09,-1.1071262092992564e-09,-1.1057871644664533e-09,-1.1101208446708152e-09,-1.1062741784924281e-09,-1.1076310472300374e-09,-8.614789665778302,-1.2049201596917717e-09,-1.2025842399930042e-09,-1.2013469803574233e-09,-1.2140764395957956e-09,-1.2020942634041866e-09,-1.2037320615151143e-09,-1.1980724740049554e-09,-1.2030176587539783e-09,-1.2009937703812271e-09,-7.064119920372588e-10
725,-4.4558053051735274e-11,-4.4561723165540566e-11,-4.456435259969823e-11,-4.454137348195834e-11,-4.456347074531597e-11,-4.4560395622663e-11,-4.4570226413597966e-11,-4.4561570998800376e-11,-4.4564646213486494e-11,-6.781555241273881e-10,-2.9624248232081027e-09,-2.9621466339940183e-09,-2.9622556785561098e-09,-2.9628366006817116e-09,-2.9624128310377757e-09,-2.962479313871952e-09,-2.9621246547650876e-09,-2.9623722500698594e-09,-2.96214175120596e-09,-59.29010676116966
726,-5.559397759448613e-10,-5.564766847325333e-10,-5.568176515053262e-10,-5.534732471410846e-10,-5.567331069536339e-10,-5.56247626260095e-10,-5.576844529056772e-10,-5.564581015428305e-10,-5.568611139428068e-10,-6.781555242593863e-10,-2.158002841155953e-09,-2.1563618037844187e-09,-2.155442510662935e-09,-2.1636545751135792e-09,-2.15628067886844e-09,-2.1570034467198924e-09,-2.1533113242504816e-09,-2.156785561738744e-09,-2.155056710270422e-09,-62.15341326400436
727,-1.1047137125170976e-09,-1.1063057679265763e-09,-1.107524737592938e-09,-1.0974107443657032e-09,-1.1071266174685665e-09,-1.105791010204424e-09,-1.1101260537623828e-09,-1.1062747717600796e-09,-1.1076322792184945e-09,-6.781555236323559e-10,-1.2049322429752706e-09,-1.2026041703181812e-09,-1.2013313928815796e-09,-1.2140875390766496e-09,-1.2021049548395252e-09,-1.2037388685338446e-09,-1.1980706781310598e-09,-1.2030360258405042e-09,-1.2009931846976264e-09,-50.64183478270507
728,-1.10471243484405e-09,-1.1063040093074878e-09,-1.1075200594159046e-09,-1.097394588758823e-09,-1.1071255368958425e-09,-1.105789438581232e-09,-1.1101199106402296e-09,-1.1062730949104205e-09,-1.1076313804861803e-09,-6.781555235312622e-10,-1.2049309934724913e-09,-1.202600584382437e-09,-1.2013494633479842e-09,-1.2141447213998932e-09,-1.202101400014729e-09,-1.2037390113413079e-09,-1.1981138499467355e-09,-1.2030327954045698e-09,-1.2009960508139727e-09,-49.415672248902254
729,-1.1047162301277132e-09,-1.1063066321865493e-09,-1.1075252485094453e-09,-1.0974051099951242e-09,-1.1071275335756884e-09,-1.1057990345212e-09,-1.1101210468756458e-09,-1.1062756748670453e-09,-1.1076386194917982e-09,-6.781555230269177e-10,-1.2049933685657696e-09,-1.2026607884593042e-09,-1.2014044181834177e-09,-1.2141973911930366e-09,-1.2021595261913082e-09,-1.2037789274875462e-09,-1.1981767353136286e-09,-1.2030932919102886e-09,-1.201042926175849e-09,-42.84506157169711
730,-1.1047124665378164e-09,-1.1063042389412722e-09,-1.1075225608000548e-09,-1.0973993865044093e-09,-1.1071278261291423e-09,-1.1057892892268143e-09,-1.110119671357365e-09,-1.1062734291371124e-09,-1.1076357725099335e-09,-103.17953024792419,-1.2050386404891559e-09,-1.202687788064478e-09,-1.2014093707119339e-09,-1.2143189937035685e-09,-1.2022282862151304e-09,-1.2038298122595968e-09,-1.1982103201923645e-09,-1.2031138940572239e-09,-1.201046812166115e-09,-5.5530710075191904e-11
731,-2.760316227168893e-09,-2.760086344163809e-09,-2.7602152521985083e-09,-2.7605485968834443e-09,-2.7603570513528916e-09,-2.7603903744828756e-09,-2.7601464151477205e-09,-2.7603000281969183e-09,-2.7601091963779747e-09,-103.17953024792418,-1.2467306682484429e-10,-1.24637572448641e-10,-1.2461712256227893e-10,-1.2481388476102607e-10,-1.2462913765551246e-10,-1.2465403813959693e-10,-1.2456699627518545e-10,-1.2464359880031336e-10,-1.2461245512521064e-10,-5.553094873559167e-11
732,-1.104864187872649e-09,-1.1064504556986505e-09,-1.1076284114736375e-09,-1.0974835039801335e-09,-1.107283688442062e-09,-1.1058804766499694e-09,-1.110228341302317e-09,-1.1064212855576759e-09,-1.1077242263657745e-09,-98.88564211774691,-1.2049900329504301e-09,-1.2026557817420983e-09,-1.2014863783370592e-09,-1.2143120021175012e-09,-1.2021744262280027e-09,-1.2038509009739138e-09,-1.1982919355542985e-09,-1.2030886707573253e-09,-1.2011021685150616e-09,-7.064120420703817e-10
733,-1.1047196920316056e-09,-1.1063100090593347e-09,-1.1075274915570157e-09,-1.0974107991523056e-09,-1.1071309559956908e-09,-1.1058020578418032e-09,-1.1101249646209378e-09,-1.1062789572418568e-09,-1.1076409259507138e-09,-6.781555237592528e-10,-1.2049727882262781e-09,-1.202632921107892e-09,-1.2013812250612244e-09,-1.2141848990197572e-09,-1.2021376299784484e-09,-1.2037605801014124e-09,-1.1981439424346725e-09,-1.2030643729954737e-09,-1.2010200304191107e-09,-54.25384899979198
734,-1.104725033091082e-09,-1.1063168339120575e-09,-1.1075259646733916e-09,-1.097406653536516e-09,-1.1071381637924554e-09,-1.10579916952838e-09,-1.110124620503303e-09,-1.106285983324532e-09,-1.1076375438056947e-09,-6.781555241843835e-10,-1.2050114069104225e-09,-1.2026751186721092e-09,-1.201397697272592e-09,-1.2142188617513259e-09,-1.2021855355525155e-09,-1.203779119904397e-09,-1.1981736063544752e-09,-1.2031077776258153e-09,-1.201030437026645e-09,-62.22838798611971
735,-1.1047148642263868e-09,-1.1063094336930815e-09,-1.1075236882077865e-09,-1.0974379888835302e-09,-1.107127551130772e-09,-1.1057970470251871e-09,-1.1101437094703184e-09,-1.1062784921776631e-09,-1.107635722375501e-09,-6.781555235601959e-10,-1.2049488057801296e-09,-1.2026359827025721e-09,-1.20133931064928e-09,-1.2141581129090961e-09,-1.202123364086046e-09,-1.2037566451517926e-09,-1.1981247052887937e-09,-1.203069643194118e-09,-1.2010061697076449e-09,-50.60053506202005
736,-1.1047135186815444e-09,-1.1063065572931394e-09,-1.107521575407928e-09,-1.097429551990368e-09,-1.1071262280955439e-09,-1.105795031180045e-09,-1.110136524696933e-09,-1.1062755281485413e-09,-1.1076339281283049e-09,-6.781555234709922e-10,-1.2049496071710214e-09,-1.2026343006935907e-09,-1.2013401979871498e-09,-1.2141492479692426e-09,-1.2021244678848374e-09,-1.2037577352665676e-09,-1.1981189752780908e-09,-1.203067904578654e-09,-1.201008167790004e-09,-49.43522980664446
737,-1.1047240942644545e-09,-1.1063121539642078e-09,-1.1075297541570608e-09,-1.0974149945916216e-09,-1.1071343514976934e-09,-1.1058063637478007e-09,-1.1101259799566204e-09,-1.1062809028698795e-09,-1.1076455087212988e-09,-6.781555228325053e-10,-1.204978992874813e-09,-1.202637593575495e-09,-1.2013769266601638e-09,-1.2141482629865355e-09,-1.2021501778495165e-09,-1.2037627477275256e-09,-1.1981240261423596e-09,-1.2030703430400527e-09,-1.2010198859489247e-09,-40.82449694662015
738,-1.1047147355750987e-09,-1.1063064921320547e-09,-1.1075198143177003e-09,-1.0973966565540588e-09,-1.1071260408200357e-09,-1.1057868472306837e-09,-1.1101223680402235e-09,-1.1062754002963954e-09,-1.107630451297191e-09,-103.17953024792418,-1.2054928942283084e-09,-1.2030784446313324e-09,-1.2017202337722474e-09,-1.2147394784803053e-09,-1.2026162324848573e-09,-1.2041218138640017e-09,-1.1985755684692592e-09,-1.2035155885787385e-09,-1.2013618932725927e-09,-5.55309485924817e-11
739,-2.7603161095963694e-09,-2.7600862629292976e-09,-2.7602153887643573e-09,-2.760548766812368e-09,-2.760356981429221e-09,-2.7603902720014962e-09,-2.760146535752731e-09,-2.760299956608466e-09,-2.7601090326741615e-09,-103.17953024792418,-1.2467357910006225e-10,-1.246381447980555e-10,-1.2461832370791644e-10,-1.2481516787900203e-10,-1.2462957641026194e-10,-1.2465436788675325e-10,-1.245684553200389e-10,-1.2464413276977002e-10,-1.246128207542556e-10,-5.5530948738811175e-11
740,-2.760315742559551e-09,-2.7600855729710517e-09,-2.7602146477281825e-09,-2.7605486806716647e-09,-2.760356092004121e-09,-2.760389821976268e-09,-2.7601458167534193e-09,-2.760299227228248e-09,-2.7601086965521676e-09,-81.28214967852414,-1.246731295604185e-10,-1.246378239778634e-10,-1.2461762795930874e-10,-1.248125585950926e-10,-1.2462956901262848e-10,-1.246543498369082e-10,-1.2456746054966301e-10,-1.2464390286621355e-10,-1.2461294811540366e-10,-7.064120096200929e-10
741,-4.455789202686498e-11,-4.4561566653101084e-11,-4.4564202204916595e-11,-4.4541227670563333e-11,-4.456331136935121e-11,-4.456024134856348e-11,-4.4570089727220605e-11,-4.4561414065895296e-11,-4.456449570978383e-11,-6.781555239922494e-10,-2.962424924080236e-09,-2.962146734041625e-09,-2.96225574551866e-09,-2.9628366616850328e-09,-2.9624129363933347e-09,-2.962479369153935e-09,-2.962124726980541e-09,-2.962372351095119e-09,-2.9621418068863808e-09,-57.82493807887603
742,-1.1047292150168117e-09,-1.1063197439960602e-09,-1.107544937469798e-09,-1.097395113243945e-09,-1.1071429360317359e-09,-1.1058047099410993e-09,-1.110125956241312e-09,-1.1062883640346792e-09,-1.1076604498428185e-09,-6.781555242112262e-10,-1.205166380163455e-09,-1.2028508619524103e-09,-1.2015036835149215e-09,-1.2142873528470754e-09,-1.2023605088254612e-09,-1.2038577209439485e-09,-1.1982849318790838e-09,-1.2032832559873045e-09,-1.2011072787752676e-09,-62.24618048559658
743,-1.1047155358454493e-09,-1.1063090130046287e-09,-1.1075267752489082e-09,-1.097423809054558e-09,-1.1071280427937569e-09,-1.1057951264895696e-09,-1.1101338224458598e-09,-1.1062778716117633e-09,-1.1076343346031084e-09,-6.781555235948095e-10,-1.2049505897674994e-09,-1.2026298277956816e-09,-1.2013537759011018e-09,-1.2141248706069766e-09,-1.2021230222732197e-09,-1.203752262973743e-09,-1.1980973148551503e-09,-1.2030622795927986e-09,-1.2010023778034177e-09,-50.79138944717386
744,-1.1047146110210203e-09,-1.1063064050091318e-09,-1.1075219765534583e-09,-1.097426067061571e-09,-1.1071265842191569e-09,-1.1057933373308064e-09,-1.1101340689931296e-09,-1.1062753907633638e-09,-1.1076330752103621e-09,-6.781555235031069e-10,-1.2049517179483527e-09,-1.2026248875438007e-09,-1.2013389854050445e-09,-1.2141367956534623e-09,-1.2021197011430822e-09,-1.2037513773637912e-09,-1.198105870069035e-09,-1.2030584744432406e-09,-1.201003493051777e-09,-49.590356054919894
745,-1.104716802930313e-09,-1.1063075413757013e-09,-1.1075273999635559e-09,-1.0974102181097242e-09,-1.1071278020716312e-09,-1.1057977734797793e-09,-1.1101240167156794e-09,-1.1062765988308352e-09,-1.107638462592153e-09,-6.781555235693923e-10,-1.2049429775466243e-09,-1.2026115151328217e-09,-1.2013714464185724e-09,-1.214179066080356e-09,-1.2021102779522839e-09,-1.2037501100499522e-09,-1.1981494591437416e-09,-1.2030443894536486e-09,-1.2010091828791025e-09,-51.217196672651916
746,-1.1047131820245288e-09,-1.1063080824932802e-09,-1.1075199893344537e-09,-1.0973959203136267e-09,-1.1071256998575404e-09,-1.1057867797639242e-09,-1.1101196815425426e-09,-1.1062771618630363e-09,-1.1076305635455679e-09,-49.030716124091484,-1.2050103947458677e-09,-1.2026427005560857e-09,-1.2014061948728462e-09,-1.2142682387755835e-09,-1.2021712894609946e-09,-1.2037675793858038e-09,-1.1981965471712053e-09,-1.2030687055730027e-09,-1.2010370498002637e-09,-7.064120041652613e-10
747,-2.76031573792304e-09,-2.7600857706747607e-09,-2.7602147663156245e-09,-2.7605482480799118e-09,-2.7603564714270747e-09,-2.760389992935722e-09,-2.760145918767211e-09,-2.760299463812926e-09,-2.7601087835164186e-09,-103.17953024792418,-1.2467443363299463e-10,-1.2463899582751533e-10,-1.2461829594083728e-10,-1.248152111389808e-10,-1.246304509664412e-10,-1.246551307781534e-10,-1.2456812325309868e-10,-1.2464502696425896e-10,-1.2461360287427306e-10,-5.553094866545685e-11
748,-1.1047179909508239e-09,-1.1063113055105954e-09,-1.1075221625647722e-09,-1.0973991996078489e-09,-1.1071315444021313e-09,-1.105788960598665e-09,-1.1101230249713107e-09,-1.1062814218156808e-09,-1.107632638561031e-09,-100.60191958299059,-1.2050786692565048e-09,-1.2026949642288437e-09,-1.2014741194263922e-09,-1.2143606621947864e-09,-1.202245870134461e-09,-1.2038459612978294e-09,-1.1982960821005565e-09,-1.2031490779033047e-09,-1.2011016561503892e-09,-7.064120469452861e-10
749,-4.455839106021872e-11,-4.45620597371623e-11,-4.4564640967178736e-11,-4.454166701533536e-11,-4.4563807128702925e-11,-4.4560688523145456e-11,-4.4570503197527693e-11,-4.456190692637356e-11,-4.456493366790174e-11,-6.781555237500612e-10,-2.9624247558248827e-09,-2.9621465631586456e-09,-2.9622556355834123e-09,-2.9628365559609987e-09,-2.9624127545351235e-09,-2.9624792813979125e-09,-2.9621245949760304e-09,-2.9623721786310903e-09,-2.962141715215729e-09,-53.937680654068195
750,-5.559947906185885e-10,-5.565322395454806e-10,-5.56853563432895e-10,-5.535223162500209e-10,-5.56790564263127e-10,-5.562837245655359e-10,-5.577322725650547e-10,-5.565134006112785e-10,-5.56896014691625e-10,-6.781555241894752e-10,-2.1579391032484762e-09,-2.1562914249016497e-09,-2.1553626021668603e-09,-2.1637136872809513e-09,-2.1561907463383076e-09,-2.1569464535027135e-09,-2.1533696711709622e-09,-2.156717602552392e-09,-2.1550004707272435e-09,-62.23194600531398
751,-1.1047146706663338e-09,-1.1063090904307567e-09,-1.1075214240420528e-09,-1.0973981089441594e-09,-1.1071276749286924e-09,-1.1057945585149767e-09,-1.1101200930989522e-09,-1.106278120674235e-09,-1.1076323240948878e-09,-6.78155523559744e-10,-1.2049395358302065e-09,-1.2026229951512811e-09,-1.2013565218000404e-09,-1.2141692128548854e-09,-1.2021141498172588e-09,-1.2037506028997628e-09,-1.1981362801386604e-09,-1.2030558227366904e-09,-1.2009980069009715e-09,-50.53273544017064
752,-1.104713119669998e-09,-1.1063061510798188e-09,-1.1075232603529331e-09,-1.0974159859296275e-09,-1.1071257845178606e-09,-1.1057920249449383e-09,-1.1101280155521562e-09,-1.1062751890794997e-09,-1.1076316833472818e-09,-6.781555234736723e-10,-1.2049360350940968e-09,-1.2026184222881531e-09,-1.2013452383637105e-09,-1.2141123297255374e-09,-1.202106647651199e-09,-1.2037500398758814e-09,-1.1980886469935981e-09,-1.2030519029079723e-09,-1.2009999996499972e-09,-49.420741525994096
753,-1.104721624457095e-09,-1.1063135508292055e-09,-1.1075300354561453e-09,-1.097407155551496e-09,-1.1071349269155303e-09,-1.1058036187554117e-09,-1.1101223058334752e-09,-1.1062826019735173e-09,-1.1076405953297229e-09,-6.781555231760087e-10,-1.204950368177889e-09,-1.2026243631715915e-09,-1.2013826627670667e-09,-1.2141665022587952e-09,-1.2021318909066284e-09,-1.20375967386596e-09,-1.1981422298537943e-09,-1.2030572866102501e-09,-1.2010157416987973e-09,-45.51984184847892
754,-1.1047125734007528e-09,-1.1063045098258843e-09,-1.107522820122383e-09,-1.0973943354054319e-09,-1.1071255379550193e-09,-1.105786728001065e-09,-1.1101241788791991e-09,-1.1062734212727887e-09,-1.1076331026006792e-09,-101.49581101192736,-1.2050786092465182e-09,-1.2026911432071108e-09,-1.201457813768475e-09,-1.2142754426771025e-09,-1.2022261390972096e-09,-1.2038305958584729e-09,-1.1981902257062624e-09,-1.2031320005647917e-09,-1.2010878287768285e-09,-7.064120650143714e-10
755,-1.1006747113835005e-09,-1.102789217392375e-09,-1.1019792388491166e-09,-1.089675909424751e-09,-1.1039493562934555e-09,-1.0999323746669637e-09,-1.1053302467912318e-09,-1.102816889184234e-09,-1.1013850412504821e-09,-103.17953024792418,-1.2182515188592612e-09,-1.2162967462093766e-09,-1.2151030379248679e-09,-1.2283221172295646e-09,-1.2153977354851231e-09,-1.2169051119172155e-09,-1.212257752746613e-09,-1.2165966693304055e-09,-1.2138912614413606e-09,-5.5530948740025444e-11
756,-1.1069029784174763e-09,-1.1086651986725488e-09,-1.1082764384847814e-09,-1.0981979091964275e-09,-1.1095349656644666e-09,-1.1064363000116618e-09,-1.1115048922644975e-09,-1.1086002275725929e-09,-1.1081861520233434e-09,-103.17953024792418,-1.2121776588605365e-09,-1.209919680388066e-09,-1.208491221698497e-09,-1.222207844574824e-09,-1.2092488382612177e-09,-1.2104323420255405e-09,-1.2053314811571307e-09,-1.2103004967911894e-09,-1.2074735030762428e-09,-5.553094740452578e-11
757,-1.104773829723422e-09,-1.1063664171378626e-09,-1.1075735325050422e-09,-1.0974531750205907e-09,-1.107181309779949e-09,-1.1058513060120788e-09,-1.1101514375704909e-09,-1.1063355867741947e-09,-1.1076780728003519e-09,-6.78155523770945e-10,-1.205100796984285e-09,-1.2027763075193802e-09,-1.2015195448049317e-09,-1.2142942255934937e-09,-1.202265536649741e-09,-1.2038558321149586e-09,-1.1982625870143473e-09,-1.2032082719069826e-09,-1.2011060178161802e-09,-54.28792108041892
758,-1.1047163712066407e-09,-1.1063090957634956e-09,-1.1075236292167852e-09,-1.0973953299093226e-09,-1.107129091919609e-09,-1.1057926638615302e-09,-1.1101194782351306e-09,-1.1062781670616664e-09,-1.1076323775976112e-09,-6.78155524216653e-10,-1.2049519358940088e-09,-1.2026280915326993e-09,-1.201377851382825e-09,-1.2141684270107579e-09,-1.2021256814017875e-09,-1.203758337333918e-09,-1.198132748478473e-09,-1.2030605095419884e-09,-1.2010071170754942e-09,-62.10993136096978
759,-1.1047139908923666e-09,-1.1063059030978272e-09,-1.10752054556487e-09,-1.0974131696125024e-09,-1.1071267928332566e-09,-1.1057923932599677e-09,-1.1101252577980067e-09,-1.1062747892411497e-09,-1.1076315909925643e-09,-6.781555235231077e-10,-1.2049465770724977e-09,-1.2026188604660077e-09,-1.201339511493716e-09,-1.2141019267170631e-09,-1.202120166543083e-09,-1.203750674132904e-09,-1.1980812392619475e-09,-1.2030513569340176e-09,-1.2010002749326972e-09,-49.42688325840137
760,-1.1047124399291922e-09,-1.1063040986472924e-09,-1.107519874793908e-09,-1.0973945788220863e-09,-1.1071255502850257e-09,-1.1057893846396355e-09,-1.1101206096995687e-09,-1.1062731318686505e-09,-1.107630399379069e-09,-6.781555234279459e-10,-1.2049337921643142e-09,-1.2026070142311886e-09,-1.2013562544267916e-09,-1.214146322458225e-09,-1.2021081805944203e-09,-1.2037460177226913e-09,-1.198117672215566e-09,-1.2030391753898661e-09,-1.2009969119449396e-09,-48.167385532264554
761,-1.1047129201937073e-09,-1.1063042140848657e-09,-1.1075207684474463e-09,-1.0973969563993809e-09,-1.107125575834169e-09,-1.1057917081634482e-09,-1.1101195162189028e-09,-1.1062732458753612e-09,-1.1076321174162176e-09,-6.781555236124233e-10,-1.2049300030175072e-09,-1.2025967876864035e-09,-1.2013572836636214e-09,-1.2141446746685993e-09,-1.2020992344910767e-09,-1.2037450720737754e-09,-1.1981196374922606e-09,-1.2030288455834304e-09,-1.2010002219781326e-09,-51.733815939006114
762,-1.1048388812184408e-09,-1.1064572080254058e-09,-1.1076117982770405e-09,-1.0974596828206731e-09,-1.1072623218473573e-09,-1.1058784299258697e-09,-1.1102041164193714e-09,-1.1064273593756851e-09,-1.107712242859582e-09,-34.86461974094357,-1.204965349391468e-09,-1.2026261396419598e-09,-1.2013861268857587e-09,-1.2141418899752018e-09,-1.202134847047495e-09,-1.2037887976449674e-09,-1.1981250571514065e-09,-1.2030508872515863e-09,-1.201078771443504e-09,-7.064120028055813e-10
763,-2.7603154731512414e-09,-2.7600852850896367e-09,-2.7602144758674963e-09,-2.7605482765319255e-09,-2.760355907357918e-09,-2.7603896302915514e-09,-2.7601455873813834e-09,-2.7602989603959676e-09,-2.760108522339694e-09,-103.17953024792418,-1.2467484990014657e-10,-1.246396623469999e-10,-1.2461896772093894e-10,-1.248146835243458e-10,-1.2463117058859988e-10,-1.246559064622797e-10,-1.2456892257527028e-10,-1.2464566747939743e-10,-1.2461426988158095e-10,-5.5530948671714355e-11
