,KE0 0 battery,KE0 1 battery,KE0 10 battery,KE0 11 battery,KE0 12 battery,KE0 2 battery,KE0 3 battery,KE0 4 battery,KE0 5 battery,KE0 6 battery,KE0 7 battery,KE0 8 battery,KE0 9 battery,KE1 0 battery,KE2 0 battery
2638,3.2475402061425857e-05,3.2271927151141305e-05,3.2693163627756046e-05,3.269089336281919e-05,3.2840761121947454e-05,3.249081631264551e-05,3.2720650434047915e-05,3.24346924359387e-05,3.275098325019967e-05,3.266439817158301e-05,3.253880484311336e-05,3.2744654760185086e-05,3.2959561131962524e-05,9.078550282236235e-06,3.277847240578435e-05
2639,2.9175863556445977e-05,2.9089547419705e-05,2.9349771258403886e-05,2.9374314904362606e-05,2.9530956143781602e-05,2.9170521602067697e-05,2.929392756223901e-05,2.9068853330066656e-05,2.930329831112489e-05,2.9228988591925317e-05,2.9306314447737302e-05,2.8947148285079713e-05,2.929216777777623e-05,9.048091785105983e-06,2.9457842564139622e-05
2640,2.8237059372102704e-05,2.8086161817191508e-05,2.837363520844313e-05,2.8443935891781857e-05,2.8598634432924032e-05,2.8237932139483786e-05,2.8360055781122773e-05,2.8140800235762615e-05,2.8332756309040368e-05,2.8322992749281796e-05,2.8391343422293204e-05,2.8038576147896724e-05,2.838196613822636e-05,9.071735590871186e-06,2.8535720143324856e-05
2641,2.8961251223241777e-05,2.857484276501001e-05,2.9119031487639705e-05,2.9099210579896748e-05,2.9308459014463613e-05,2.897522832318044e-05,2.9107443275691873e-05,2.9060775987140944e-05,2.9394061276268537e-05,2.9376595226615478e-05,2.923890455674812e-05,2.9187319993867077e-05,2.9462147092770578e-05,9.168303643673652e-06,2.9273602746881533e-05
2642,3.1892738214029496e-05,3.1659647713352486e-05,3.203564695635308e-05,3.2082444580380155e-05,3.223189639351417e-05,3.1858701887691243e-05,3.1991081560003515e-05,3.1878717809469865e-05,3.2115480351704126e-05,3.210205870678551e-05,3.227080982307606e-05,3.165441929338114e-05,3.2041643369646824e-05,566.0834413473152,3.211096040516184e-05
2643,1.9950618496303642e-05,2.006198205198686e-05,2.0025641747428296e-05,2.0066656572382685e-05,2.0165015421962827e-05,1.990285272193818e-05,2.0057722076601316e-05,1.9895797241544776e-05,2.0105018201909755e-05,2.009203500966674e-05,2.013802449181736e-05,1.9844485589420967e-05,2.004062773130726e-05,924.4409871087179,1.9977120170571968e-05
2644,3.8943051833098506e-05,3.899297557444521e-05,3.916339426778512e-05,3.919247519834266e-05,3.933723663400499e-05,3.896518522175693e-05,3.9123335390561174e-05,3.904791223929599e-05,3.931745931200602e-05,3.9294591780598774e-05,3.958883145702728e-05,3.885694452101098e-05,3.9278701775275253e-05,545.6812838604083,3.9290901336673e-05
2645,1.701367953253585e-06,1.6848181580812198e-06,1.7094373781910434e-06,1.7130238642162915e-06,1.7203235818665e-06,1.7017815162944674e-06,1.7103812312562475e-06,1.7039050841192721e-06,1.7149097110742463e-06,1.7147253470883343e-06,1.7099381821114009e-06,1.705523672128725e-06,1.717572120466635e-06,9.444498409819558e-06,1.7156172268368878e-06
2646,3.501616407888467e-05,3.487295927437817e-05,3.525528120349795e-05,3.524852691042318e-05,3.540721166535428e-05,3.503734027804215e-05,3.522177541298223e-05,3.4983104768445235e-05,3.5329522751410586e-05,3.5310405286623244e-05,3.503438627319366e-05,3.5263629344048546e-05,3.559784730910284e-05,9.481543158869586e-06,3.536036086662148e-05
2647,3.0236481423462452e-05,3.016589415065419e-05,3.04220503666061e-05,3.0451877814365623e-05,3.060484257669446e-05,3.023902510532409e-05,3.0369785621940116e-05,3.0112955619968403e-05,3.036199670811466e-05,3.0278114065896767e-05,3.038935876802093e-05,2.9956625762873714e-05,3.034109584946004e-05,9.317410078798037e-06,3.054517937895249e-05
2648,2.8335627871907405e-05,2.819461950731247e-05,2.8494424859487274e-05,2.851543685603606e-05,2.867860831008602e-05,2.830196283562962e-05,2.8453253122547164e-05,2.8337354704794362e-05,2.8597694021601433e-05,2.8584140313207297e-05,2.8480844220078205e-05,2.8086541044204063e-05,2.858241352733745e-05,9.361940713005188e-06,2.860835578995365e-05
2649,2.8613924201831542e-05,2.8285901114345564e-05,2.882615694869243e-05,2.874163901330059e-05,2.895876859908565e-05,2.8611311588318272e-05,2.8751666706134022e-05,2.8701175986191194e-05,2.895858453641801e-05,2.892821430053457e-05,2.900753473474691e-05,2.88594325374071e-05,2.911322766820876e-05,9.54969232757158e-06,2.8928871890337575e-05
2650,2.9985011815082483e-05,2.9849206559193393e-05,3.0192347437585095e-05,3.0233829573968744e-05,3.032881225316265e-05,3.001080168863605e-05,3.018041431047143e-05,2.990507656992962e-05,3.016420857790748e-05,3.014937542280308e-05,3.0386930233160565e-05,2.972328088476514e-05,3.0080554670080828e-05,536.8671836636144,3.026221504629453e-05
2651,2.6077139955948406e-05,2.614217743832985e-05,2.616321475744097e-05,2.6207571506906966e-05,2.6353574449873415e-05,2.6021583499693384e-05,2.6201363289585198e-05,2.603755772171506e-05,2.625561006698418e-05,2.6244863465248048e-05,2.6198896310843846e-05,2.5924487302506606e-05,2.6213469252583105e-05,919.5144064714866,2.615092983846037e-05
2652,3.679394708093115e-05,3.6771746245822824e-05,3.703628027736275e-05,3.7072206149463494e-05,3.72060414446493e-05,3.682888103591022e-05,3.6976887843875994e-05,3.6960206888115416e-05,3.7282477309658296e-05,3.725764388817539e-05,3.742095122248903e-05,3.678945273549614e-05,3.721039374087774e-05,579.8238447077879,3.716485688472021e-05
2653,1.8603812262064415e-06,1.8435866409753047e-06,1.8804306667287794e-06,1.8790834743933063e-06,1.888560340357805e-06,1.8629559324216816e-06,1.8746579439593576e-06,1.8647006001767031e-06,1.88128419872109e-06,1.880243174459322e-06,1.874626018487779e-06,1.8643409335950428e-06,1.884531082294783e-06,8.993448276427846e-06,1.8838781941198232e-06
2654,3.44250516115889e-05,3.4349057048463236e-05,3.4709389511765164e-05,3.4685516617846034e-05,3.4811432786437854e-05,3.447505761920045e-05,3.4694669300459426e-05,3.441662042618161e-05,3.4768383605574304e-05,3.4750952864065264e-05,3.451437432076204e-05,3.473417198335136e-05,3.5077352151570704e-05,8.919140870570682e-06,3.478597939052947e-05
2655,2.9791832654138005e-05,2.9729481239043765e-05,2.999945324503712e-05,3.001995707143961e-05,3.016383296894616e-05,2.9807284529407692e-05,2.9923586223959442e-05,2.9675989325875325e-05,2.9898460523424104e-05,2.9818868666499593e-05,2.992025989056214e-05,2.9574243003822727e-05,2.9907358701744285e-05,8.929016565304787e-06,3.010920269908415e-05
2656,2.7779518758234465e-05,2.7720732897436657e-05,2.7941900545174238e-05,2.7957517369549397e-05,2.813743870185339e-05,2.775370627023801e-05,2.794249461440461e-05,2.7646536261317286e-05,2.789956497183531e-05,2.7827510432187612e-05,2.7888168451970524e-05,2.756732484097357e-05,2.7884583128993273e-05,8.940953337872562e-06,2.806170474973342e-05
2657,2.7414672307228815e-05,2.7182415590266155e-05,2.7542928450063096e-05,2.753317018896081e-05,2.7750120295018823e-05,2.7409715778861253e-05,2.754588597303372e-05,2.7405158663852204e-05,2.773391972253219e-05,2.7716401550547964e-05,2.7756929067227302e-05,2.748472371394964e-05,2.7766517861085196e-05,9.025592875727874e-06,2.7708701439469344e-05
2658,2.8558275987968187e-05,2.8200231799522134e-05,2.871516153354814e-05,2.8763035116859035e-05,2.8860330602774603e-05,2.8545384563560963e-05,2.87484067123919e-05,2.8709921773991313e-05,2.889760342932996e-05,2.8891748991302812e-05,2.895096313647719e-05,2.8543531056798906e-05,2.8891463869344383e-05,265.4979701371637,2.8767226641546924e-05
2659,3.055327188937054e-05,3.057992737789506e-05,3.0698936611318285e-05,3.073371927305809e-05,3.088140401134679e-05,3.05214071647777e-05,3.07123269067952e-05,3.0495899067376397e-05,3.07541780296628e-05,3.074115931237099e-05,3.0777533722150284e-05,3.0382258479783175e-05,3.070569742713606e-05,837.2090371921646,3.068010313976951e-05
2660,3.489879398913184e-05,3.503379778539442e-05,3.513496902157983e-05,3.515926711454921e-05,3.5278028631049486e-05,3.493111182534505e-05,3.5058156551212236e-05,3.501381798057569e-05,3.5315225034835055e-05,3.529847752232043e-05,3.5481795455301056e-05,3.484879702119261e-05,3.523782640171896e-05,739.8990599916821,3.524310939601993e-05
2661,1.4875527632021006e-06,1.478740834571387e-06,1.4965710986428031e-06,1.4963088238249058e-06,1.5011485383254595e-06,1.4881913799338e-06,1.4955659323738278e-06,1.4882464979486568e-06,1.4984850309873338e-06,1.4970576452888099e-06,1.49441169433661e-06,1.5014415603977708e-06,1.5119349468044134e-06,9.213591368540369e-06,1.500898986734756e-06
2662,3.3565491900592465e-05,3.339154143929651e-05,3.38064514469871e-05,3.380032261651103e-05,3.394339375140278e-05,3.358543982045192e-05,3.376984747011392e-05,3.354428230108035e-05,3.387762609351819e-05,3.3770512357221466e-05,3.3648749880040835e-05,3.3854379931829275e-05,3.416287305488145e-05,9.105783333096649e-06,3.389100648405412e-05
2663,2.8556223822758988e-05,2.8643803055902264e-05,2.8726176669457285e-05,2.8745528508260275e-05,2.8908091922300763e-05,2.8545148523372165e-05,2.8733619927326247e-05,2.846148891344071e-05,2.867947002534871e-05,2.8670118807013972e-05,2.8654035338678964e-05,2.8320976619976055e-05,2.8664552486603097e-05,9.060658559478463e-06,2.883712834430935e-05
2664,2.611758364125179e-05,2.6052747752686468e-05,2.62700602387071e-05,2.6291573815313038e-05,2.6464344613589424e-05,2.6092748403477256e-05,2.628148531675784e-05,2.599010446905757e-05,2.616451990585239e-05,2.6204052246870305e-05,2.6235505146414788e-05,2.586187440063396e-05,2.6217315287905365e-05,9.086067716351565e-06,2.6385353585877915e-05
2665,2.4726848855435033e-05,2.4434839197817364e-05,2.4879694319277426e-05,2.4878560534915858e-05,2.5069286476576416e-05,2.474887383280261e-05,2.4871382486208656e-05,2.4736319766820348e-05,2.497628122023835e-05,2.4950208900032306e-05,2.498423711009659e-05,2.4852291240633493e-05,2.5111668310838447e-05,9.168115679059272e-06,2.4976713505154895e-05
2666,2.380600815148318e-05,2.3442317293331288e-05,2.3978706439322255e-05,2.401494277415528e-05,2.4111573691843373e-05,2.381248598198099e-05,2.390808599710145e-05,2.3836287935138006e-05,2.410720715942314e-05,2.4083217186307865e-05,2.4229037465514518e-05,2.3488101071636296e-05,2.395279455965679e-05,478.8725304393448,2.4019612807567208e-05
2667,5.354796185696724e-05,5.344495083360708e-05,5.369811608043993e-05,5.3730320610279626e-05,5.3930891704796896e-05,5.3517793282700375e-05,5.3688021536888854e-05,5.3561387224020004e-05,5.3888881203825156e-05,5.385436606488555e-05,5.3778673098968394e-05,5.3329678528828593e-05,5.3812687591795945e-05,973.9936438033759,5.380717951042578e-05
2668,2.9015997437575597e-05,2.8990222937675135e-05,2.9217254669553598e-05,2.9245745859562584e-05,2.9357463420600017e-05,2.9020606691377475e-05,2.9195535288730392e-05,2.910089891545086e-05,2.934801152065222e-05,2.9335168236189048e-05,2.9574396166004463e-05,2.893636658627036e-05,2.9297024633734913e-05,583.3701931435353,2.929780073726157e-05
2669,1.5698005527066058e-06,1.5603150526866698e-06,1.5760052269863169e-06,1.5759381719893854e-06,1.5831092662294035e-06,1.570071572593288e-06,1.5760348199086004e-06,1.5753817354675238e-06,1.5852875677365246e-06,1.5843468298847678e-06,1.577198475572745e-06,1.5681528973356997e-06,1.5851697042432732e-06,8.975285695920725e-06,1.5801016012357548e-06
2670,3.22643812981784e-05,3.2060001531492816e-05,3.251460070115715e-05,3.250497394190821e-05,3.264492905542828e-05,3.22948013811864e-05,3.2469833827029426e-05,3.2230505619087744e-05,3.2589687246643894e-05,3.257267921470246e-05,3.23353137895206e-05,3.253166633606088e-05,3.2868833961154255e-05,8.842224914712903e-06,3.260258794334612e-05
2671,2.78864584622101e-05,2.7831409661396472e-05,2.8066885386567524e-05,2.8088938173428585e-05,2.8244851228635708e-05,2.7887966905798377e-05,2.8006060152824835e-05,2.7762529668831306e-05,2.8009600296312342e-05,2.7930159212331468e-05,2.8065743576181347e-05,2.7649834207785273e-05,2.7988023713148016e-05,8.865370177857362e-06,2.8177156867223978e-05
2672,2.5756185255333486e-05,2.570387625126238e-05,2.5918819552145893e-05,2.5937369466576442e-05,2.6108566220092685e-05,2.5743063083375577e-05,2.5910090637641287e-05,2.5626443285540817e-05,2.5863114681547996e-05,2.5850199558867916e-05,2.586983912458527e-05,2.552353979021759e-05,2.585565199842129e-05,8.871140680039485e-06,2.6033787683864484e-05
2673,2.439996981184681e-05,2.421588599700402e-05,2.4545678204724168e-05,2.4549988332448676e-05,2.4734207303982805e-05,2.441922624908401e-05,2.4520030641212673e-05,2.4381504653009962e-05,2.4627512090964397e-05,2.4596405385646936e-05,2.4734323717477765e-05,2.4388808555963063e-05,2.4675905311226524e-05,8.925566723554255e-06,2.470255257766868e-05
2674,1.9497868623851388e-05,1.9131963446752113e-05,1.9582822864431816e-05,1.961254939886865e-05,1.9703487909359058e-05,1.9463453744656323e-05,1.955828641876216e-05,1.9599714682092024e-05,1.9750252931587603e-05,1.9740068131237825e-05,1.9729977307685273e-05,1.9529840744517437e-05,1.9741731038897975e-05,295.88790743020337,1.9590700664283416e-05
2675,6.220872529107688e-05,6.208908168524111e-05,6.23901374585127e-05,6.24107517994065e-05,6.261767007544592e-05,6.219665577988196e-05,6.237868012156118e-05,6.22137546999217e-05,6.250063272613988e-05,6.247549987665011e-05,6.253423818700368e-05,6.206319486711892e-05,6.251357951346712e-05,881.2815742150724,6.250227188732435e-05
2676,2.661907439202539e-05,2.6632417800822945e-05,2.677010556977004e-05,2.679688881946785e-05,2.6884162946966896e-05,2.6612365516102227e-05,2.67620927235983e-05,2.6689910174264375e-05,2.690888555473814e-05,2.6895007084918107e-05,2.709704050733231e-05,2.659177547760689e-05,2.680198491725703e-05,489.2599291797863,2.6824900307195138e-05
2677,1.7103148124220516e-06,1.6939266303460808e-06,1.7190123961195092e-06,1.7230429045746029e-06,1.7303020459384567e-06,1.710991112052047e-06,1.7196019695304549e-06,1.7124321804128182e-06,1.7248427268218079e-06,1.724628067788134e-06,1.7167529342393073e-06,1.7127611582707211e-06,1.729688998064602e-06,9.309242731374771e-06,1.7251450856136542e-06
2678,3.302581909269639e-05,3.284912128119817e-05,3.325549337248129e-05,3.326359881843189e-05,3.340922044052489e-05,3.304754241527448e-05,3.325972210364013e-05,3.296309662731149e-05,3.32782637697499e-05,3.325087268742006e-05,3.307841020092081e-05,3.313295141706851e-05,3.3460962031072116e-05,9.221516676524548e-06,3.335279651230543e-05
2679,2.9304406521142608e-05,2.9215670211948464e-05,2.9492695704322024e-05,2.9512638225685708e-05,2.966189953782394e-05,2.930445717096291e-05,2.9430704400408815e-05,2.9218786779258352e-05,2.94661770464347e-05,2.9445291641564746e-05,2.9397161106631054e-05,2.9129304407670778e-05,2.9477414662816432e-05,9.204339145723534e-06,2.9595198384828114e-05
2680,2.8139449056668162e-05,2.8021383793412817e-05,2.8329932168220437e-05,2.834485744730592e-05,2.8496524358263393e-05,2.8137393320915264e-05,2.82596421741793e-05,2.8043539222311868e-05,2.8256260713562235e-05,2.8236215082822004e-05,2.8253922347883002e-05,2.797358039886142e-05,2.8322152021532028e-05,9.226161690657522e-06,2.843877646018507e-05
2681,2.8646394642123186e-05,2.8332181024642683e-05,2.878891577627833e-05,2.8780379844457326e-05,2.897543294104121e-05,2.8655160987140904e-05,2.8782063502276096e-05,2.874588012456474e-05,2.8997617317759475e-05,2.9048463906314595e-05,2.9069940698719654e-05,2.887587312387597e-05,2.915916610633725e-05,9.428481385208671e-06,2.896709259243031e-05
2682,3.059278741762978e-05,3.038068212806575e-05,3.0809725445926295e-05,3.083458004979875e-05,3.090538004959767e-05,3.063474242797758e-05,3.0780189979522904e-05,3.062097094319885e-05,3.081306769489041e-05,3.080957782071899e-05,3.106319166665249e-05,3.0425371607628577e-05,3.074701136483832e-05,569.6946616627376,3.094151074892013e-05
2683,2.4323759985278794e-05,2.454480225661669e-05,2.4402694751174005e-05,2.4474531295229267e-05,2.469633270237808e-05,2.420634056187634e-05,2.4477655914664806e-05,2.418972616535242e-05,2.4495281628761234e-05,2.451276788512058e-05,2.4437929807038773e-05,2.403187142987446e-05,2.4446235829624627e-05,910.5062724945927,2.4283715289957417e-05
2684,3.749576294786827e-05,3.727177967433071e-05,3.773464174994221e-05,3.776301558827912e-05,3.78972473469267e-05,3.752952500548229e-05,3.768107283310067e-05,3.767342615691268e-05,3.800321508937036e-05,3.790249649838534e-05,3.8046141266872564e-05,3.7376522897011446e-05,3.7901418899260455e-05,556.0042020503683,3.785702638818546e-05
2685,1.8090354082295799e-06,1.7968247243733814e-06,1.8260643717787113e-06,1.825241047569382e-06,1.8324936761793812e-06,1.8111456102794253e-06,1.8204383760237051e-06,1.812840398932743e-06,1.8246906874046205e-06,1.8261202252792079e-06,1.8200686156478052e-06,1.8137445530425402e-06,1.8329902913237416e-06,9.500477366140642e-06,1.8324720881764035e-06
2686,3.463685919332514e-05,3.4436106098084115e-05,3.493592487193429e-05,3.492052497941357e-05,3.5041748098987236e-05,3.470270943749068e-05,3.4858320294665604e-05,3.460275666486762e-05,3.4951509891179603e-05,3.4869243326719845e-05,3.4737606363027785e-05,3.491177030807475e-05,3.518775151505804e-05,9.404369155583618e-06,3.502410866143791e-05
2687,2.992671320048914e-05,2.9803048712977817e-05,3.0129684084583128e-05,3.015335142546623e-05,3.0290219687188254e-05,2.994052248564299e-05,3.0059020653556134e-05,2.981672042285663e-05,3.003329158055319e-05,2.9963642699178715e-05,3.0067636728240793e-05,2.9707188050781434e-05,3.0061315965575192e-05,9.42740222168693e-06,3.024802168494006e-05
2688,2.7946076432655303e-05,2.775647232696211e-05,2.8135683668994888e-05,2.8145336806264914e-05,2.830369114016071e-05,2.7940932811404183e-05,2.8065838755604376e-05,2.783710653340524e-05,2.8076583890102958e-05,2.8072099064700255e-05,2.8055376322034513e-05,2.7759769936547704e-05,2.808923915898674e-05,9.461384870640396e-06,2.8245883005579803e-05
2689,2.744546519803974e-05,2.714700250582791e-05,2.7590442788358268e-05,2.757469239824582e-05,2.7760267844011346e-05,2.7449842003724906e-05,2.759518379921108e-05,2.7517521375159698e-05,2.7770870784212627e-05,2.7746507874228243e-05,2.7773590380392577e-05,2.7679197504817446e-05,2.793139187085422e-05,9.691024324250875e-06,2.7741479212543963e-05
2690,2.867979373222093e-05,2.864563596667768e-05,2.882405360409696e-05,2.8871691307758094e-05,2.898963807730537e-05,2.8654317758379478e-05,2.8838206467415194e-05,2.8819127198640655e-05,2.902812350512335e-05,2.9016117194507945e-05,2.91144889407843e-05,2.8617154349228745e-05,2.896449287346804e-05,605.7858594301374,2.886964743508175e-05
2691,2.989315637521161e-05,2.987224838380626e-05,3.0039271652348922e-05,3.0074725546161e-05,3.022413602654782e-05,2.9851954174101597e-05,3.0059102348314622e-05,2.982128260485341e-05,3.0108420583635007e-05,3.008880805789742e-05,3.0088446021639056e-05,2.9688754736814903e-05,3.003560969583675e-05,827.8570748255785,3.0065871465235123e-05
